id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx,gold_pc,gold_attack,pc,attack,disability_gold_pc,nationality_gold_pc,pc_empty_gold_pc,race_gold_pc,religion_gold_pc,sex_gold_pc,attack_empty_gold_attack,contempt_gold_attack,dehumanizing_gold_attack,exclusion_gold_attack,inciting_violence_gold_attack,inferiority_gold_attack,mocking_gold_attack,slurs_gold_attack,disability_pc,nationality_pc,pc_empty_pc,race_pc,religion_pc,sex_pc,attack_empty_attack,contempt_attack,dehumanizing_attack,exclusion_attack,inciting_violence_attack,inferiority_attack,mocking_attack,slurs_attack,description,keywords
2169,img/02169.png,1.0,"to see better, asians sometimes switch to fullscreen view",train,622,209,1237,['race'],['inferiority'],['race'],['inferiority'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"An Asian woman is covering her forehead above her eyes with one hand, possibly to block light or see more clearly.","Asian woman, forehead, hand, eyes, see clearly, blocking light"
3865,img/03865.png,0.0,after 3 million years of evolution we still love to relax,train,6587,3907,621,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man is sitting in an inflatable pool outdoors, with a gorilla visible in the background, suggesting a contrast between human leisure and nature.","man, inflatable pool, gorilla, outdoors, background, relaxation, evolution, contrast"
3678,img/03678.png,0.0,lock her up and throw away the key,train,6588,5471,5425,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A woman wearing a graduation gown is positioned in front of a microphone.,"woman, graduation gown, microphone, academic attire, ceremony, graduation"
7486,img/07486.png,1.0,what's the difference between a walrus and a lesbian? one smells like fish and has a moustache and the other is a walrus!,train,119,41,1319,['sex'],['dehumanizing'],['sex'],"['inferiority', 'dehumanizing']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"A bride and groom are sharing a kiss in front of a mirror, dressed in traditional wedding attire, with the reflection clearly visible behind them.","bride, groom, kiss, mirror, wedding attire, reflection"
1894,img/01894.png,0.0,we haven't t seen any new jesus appearances on pancakes in a while i hope he's okay,train,6611,7494,7347,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A woman is gazing out of a window with her hand resting thoughtfully on her face.,"woman, window, gazing, thoughtful, hand on face"
6248,img/06248.png,0.0,your black neighbor after you called the cops,train,6168,1458,4689,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Black man wearing a blue suit is smiling.,"Black man, blue suit, smiling, male, formal attire"
5972,img/05972.png,0.0,when you have to take another picture for mom,train,6652,2192,961,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man is sitting on outdoor steps, holding a guitar and appearing to be posing for a photograph.","man, sitting, outdoor steps, guitar, posing, photograph"
3281,img/03281.png,0.0,the weekend be like,train,6661,3180,720,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A mountain goat is sitting on a large rock in a natural outdoor setting, surrounded by rugged terrain.","mountain goat, rock, outdoors, rugged terrain, nature"
1564,img/01564.png,0.0,puts on sunblock doesn't protect from harmful rays,train,798,270,261,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man with blonde hair is looking at the camera and smiling, with a focus on his facial expression and hair color.","man, blonde hair, smiling, camera, facial expression"
5936,img/05936.png,0.0,i wish i was there and had my gun to help them,train,6693,4351,1064,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This is a vintage black and white photograph featuring a group of people gathered together, possibly in a serious or tense setting.","black and white photo, group, people, vintage, gathered, photograph, historical, serious setting"
6157,img/06157.png,0.0,dark humor is like food not everybody gets it,train,6698,1178,3237,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A black and white photo shows a man dressed in a uniform, presented with clear contrast and sharp details.","black and white, man, uniform, photo, contrast, details"
5241,img/05241.png,1.0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!",train,1644,215,515,['race'],['inferiority'],"['disability', 'race']",['inferiority'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"A man with a face smeared with mud is talking on a cell phone, appearing outdoors.","man, mud, face, cell phone, outdoors"
2687,img/02687.png,0.0,i hang a sock on my doorknob so my roommate knows not to come in because i'm busy fucking the other sock,train,6766,5135,5061,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A single sock is hanging from a doorknob attached to a wooden door.,"sock, doorknob, door, wooden, hanging"
2365,img/02365.png,0.0,"quick, which one is a bb gun? oops, too late . . . you're dead",train,6793,5771,1140,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man wearing sunglasses is holding two pistols, with both guns clearly visible in his hands.","man, sunglasses, two pistols, guns, holding"
3642,img/03642.png,0.0,when you catch your goat with another man,train,494,170,6743,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man is positioned beside a white goat on a bridge outdoors.,"man, goat, white, bridge, outdoors"
3421,img/03421.png,1.0,"when you shoot up the school and somebody else gets blamed for it we stand here amid my achievement, not yours!",train,6818,5835,5774,['race'],['inciting_violence'],"['race', 'sex']","['dehumanizing', 'inciting_violence', 'contempt']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"A man dressed in a formal uniform is holding a sword, positioned in front of several flags.","man, uniform, sword, flags, formal, holding, front, BLIP"
1547,img/01547.png,0.0,how mexicans be like... when they hear their friends kid is having a birthday party,train,6825,1090,4030,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A group of people are gathered around a table that has food on it, engaging with each other in a social setting.","group, people, table, food, gathering, social, party"
7836,img/07836.png,1.0,hi hacker bro we are muslim brotherhood,train,6829,6792,932,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A large group of people are closely gathered together in a crowded setting.,"crowd, group, people, gathered, many, community, public, together"
2481,img/02481.png,1.0,greetings tranny time to die,train,3519,1030,113,['sex'],"['inciting_violence', 'slurs']",['sex'],"['slurs', 'inciting_violence']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,A dog is depicted with a firearm inside its mouth.,"dog, firearm, mouth, animal, violence, danger, weapon"
1794,img/01794.png,1.0,i beat children,train,6832,6936,6822,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man with a beard wearing a black shirt is present in the image.,"man, beard, black shirt, male, portrait"
4891,img/04891.png,0.0,cannibalism,train,4053,1138,7026,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A bird is pecking at what appears to be the remains of another bird on a concrete sidewalk.,"bird, sidewalk, remains, pecking, cannibalism, concrete, urban, animal behavior"
6781,img/06781.png,1.0,how cops subdue whites blacks see the night and day responses,train,6834,7380,7249,['race'],['inciting_violence'],['race'],['inciting_violence'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The image shows a close-up of a hand holding a bullet, with an additional picture of the same bullet included in the composition.","hand, bullet, close-up, picture, object, metal, ammunition, fingers"
6435,img/06435.png,1.0,"slave salesman:*slams hand on head* this baby can pick so much fucking cotton, only comes in one color tho",train,6839,3018,2922,['race'],"['dehumanizing', 'mocking']",['race'],"['mocking', 'dehumanizing']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"The image depicts several people gathered around a large barrel, appearing to evaluate or discuss something related to the barrel.","people, group, barrel, gathering, discussion, evaluation, illustration"
6295,img/06295.png,0.0,are u a wizard?,train,2224,703,4018,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A young boy with glasses and a necktie is present in the image, looking forward.","boy, glasses, necktie, young, portrait"
1972,img/01972.png,0.0,you don't have a cat? this is your lucky day! i'm moving in!,train,6844,6707,6603,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"An orange cat is sitting on the ground, looking towards the viewer.","orange cat, cat, sitting, ground, pet, looking, viewer"
4138,img/04138.png,1.0,what do a bicycle and a nigger have in common? neither works without chains,train,6847,4037,3953,['race'],"['mocking', 'dehumanizing']",['race'],"['mocking', 'dehumanizing', 'slurs']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,"A dog is wearing red glasses on its face, with the glasses prominently displayed.","dog, red glasses, accessory, face, animal"
4682,img/04682.png,0.0,why can't we spend money on education instead of drugs,train,6850,787,5976,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Several children are seated on the floor together in a classroom setting, appearing engaged and attentive.","children, classroom, group, seated, floor, education, students, indoors"
2367,img/02367.png,0.0,dodge owners be like don't take a picture,train,6851,1794,1703,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A person is positioned near a red Dodge truck, visible from the front.","person, red truck, Dodge, vehicle front, automobile"
4163,img/04163.png,1.0,i will kill this white man ooo wwe fans,train,6859,3914,3828,['race'],['inciting_violence'],"['race', 'sex']",['inciting_violence'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Two men are present together in the scene.,"two men, men, together, scene, pair"
2351,img/02351.png,1.0,when karen helps u camouflage the crackhouse,train,3411,1004,689,['disability'],['inferiority'],['disability'],"['inferiority', 'dehumanizing']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"A yellow sign is attached to a pole, standing against a clear blue sky background.","yellow sign, pole, blue sky, outdoor, signage"
1436,img/01436.png,1.0,when the school shooter accidently shoots the autistic kid but doesn't know that the tard strength makes him impervious to bullets,train,6869,3590,3492,['disability'],"['inciting_violence', 'inferiority']",['disability'],"['inferiority', 'inciting_violence', 'slurs']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,A frog and a bird are sitting together on top of a flower.,"frog, bird, flower, perched, animals, nature"
7849,img/07849.png,1.0,sorry white guys but i only date black guys,train,4588,1241,4305,['race'],['dehumanizing'],['race'],"['dehumanizing', 'exclusion']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,A young woman with visible bruises on her face looks directly at the camera with a serious expression.,"woman, bruises, face, serious expression, young, camera, injury"
1954,img/01954.png,0.0,the best part about a prostitute dying on you is you get the second hour free,train,6886,4866,4817,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A woman wearing a red dress is positioned near a wall.,"woman, red dress, wall, female, clothing"
3148,img/03148.png,0.0,fact: ethiopian food is so rare that locals dont even eat it ethiopian food,train,6896,4136,4054,['nationality'],['inferiority'],"['nationality', 'race']",['inferiority'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"A young girl is visible in a dimly lit environment, with her mouth open, suggesting surprise or speech.","girl, dim light, mouth open, young, dark environment"
1548,img/01548.png,0.0,"what are they fighting over? is it: a) the last pan ducle b) he accidentally touch the homies hand passing a beer? c) foo used the last of the three flowers. d) homie said ""i got you on gas"" but he only has $3!",train,3167,941,3017,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A woman sits across from a man, resting her hand on her face, while both individuals appear to be engaged in a serious or contemplative conversation at a table.","woman, man, conversation, table, serious, face, sitting, discussion"
3276,img/03276.png,0.0,unless life also gives you water and sugar your lemonade is gonna suck,train,6904,3121,3023,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A cat is lying on a purple pillow, appearing relaxed and comfortable.","cat, purple pillow, relaxed, lying, comfortable"
1953,img/01953.png,1.0,muslim +hunt = less muslims,train,6908,6596,6491,['religion'],['inciting_violence'],['religion'],"['dehumanizing', 'inciting_violence', 'exclusion']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,The image shows a dinosaur standing on a red carpet.,"dinosaur, red carpet, standing, animal, event"
1763,img/01763.png,0.0,want a spin ?,train,6917,1797,744,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A person is using a mop to clean a wooden floor, likely preparing to spin the mop as suggested.","person, mop, cleaning, wooden floor, spin, housework"
1247,img/01247.png,1.0,you can't be racist if there is no other race,train,6919,2209,4,['race'],['mocking'],"['religion', 'race']",['mocking'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"A black and white photo featuring a man wearing a uniform, possibly related to law enforcement or the military, with no visible insignia or specific racial identifiers.","black and white, man, uniform, monochrome, male, portrait, person"
5743,img/05743.png,0.0,how your booty feels after the taco bell drops,train,6920,3880,3787,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The image shows a dramatic explosion in the sky, with dense clouds of smoke billowing outward from the blast.","explosion, sky, smoke, blast, clouds"
4819,img/04819.png,1.0,"jew: *walks out of the shower* hey man, can i get a towel? auschwitz guard:",train,6929,4478,4410,['religion'],['mocking'],['religion'],['mocking'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"A man wearing a white t-shirt is standing in front of a mirror, with a bathroom setting visible around him.","man, white t-shirt, mirror, bathroom, standing, indoor, reflection"
5261,img/05261.png,1.0,i'm deporting all mexicans!!! except the ones in baldwin park you fuckers are crazy!!!,train,6937,7371,7235,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man wearing a suit and tie holds a microphone while appearing to speak.,"man, suit, tie, microphone, speaking"
6589,img/06589.png,1.0,on ala akbar i will fuck ur goats,train,6941,7321,7190,['religion'],['dehumanizing'],"['religion', 'race']",['dehumanizing'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A man is wearing a white turban on his head.,"man, white turban, headwear, male, turban, person"
3185,img/03185.png,1.0,best thing about an ethiopian blowjob ? you know she's going to swallow,train,6946,4443,872,['nationality'],['contempt'],"['nationality', 'sex']","['inferiority', 'contempt']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"A woman is sitting on the ground near the entrance of a simple hut made from natural materials, in what appears to be a rural or village setting.","woman, hut, sitting, ground, rural, village, natural materials, entrance, outdoors"
2815,img/02815.png,1.0,how do i like my eggs? same as i like my niggers beaten and separated from the whites,train,4115,1152,3357,['race'],"['inciting_violence', 'exclusion', 'slurs']",['race'],"['slurs', 'inciting_violence', 'exclusion']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"A white plate holds a cooked egg that has been broken in half, with the egg white and yolk visibly separated.","egg, plate, yolk, white, broken, separated, food, cooked"
4397,img/04397.png,1.0,what do you call a a retarded jew? auschwistic,train,6997,28,2457,"['religion', 'disability']","['mocking', 'inferiority']","['disability', 'religion']","['mocking', 'inferiority']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Two boys are sitting together at a table, each resting their cheeks on their hands, looking forward with neutral expressions.","two boys, table, sitting, hands on cheeks, neutral expressions"
4529,img/04529.png,1.0,"please, ' 'share' this piggy he upsets muslims",train,7009,7148,517,['religion'],['contempt'],['religion'],"['inferiority', 'contempt']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A small pig is shown alone against a plain white background.,"pig, animal, white background, small, isolated"
1649,img/01649.png,1.0,american cops when they graduate police academy let the black man come forth! let murder be done upon him!,train,7011,5374,834,"['race', 'nationality']","['inciting_violence', 'dehumanizing']","['nationality', 'race', 'sex']","['dehumanizing', 'inciting_violence']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"A man dressed in a formal suit and tie, likely posing for a photograph with a serious expression.","man, suit, tie, formal, photograph, serious expression"
2863,img/02863.png,1.0,white men are the biggest terror threat except for my white boyfriend,train,7018,1830,1742,"['race', 'sex']",['dehumanizing'],"['race', 'sex']",['dehumanizing'],0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Two men are positioned side by side, both of whom appear to be white.","two men, side by side, white men, pair, male, portrait"
6871,img/06871.png,1.0,"abdul, you moron! i said ""bag the oat and wheat""! not ""shag the goat meat""!",train,7029,6527,6418,"['race', 'religion']",['dehumanizing'],"['nationality', 'race', 'religion']","['inferiority', 'dehumanizing']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"A man is positioned behind a table where there is a cake, and he appears involved in a situation likely related to food handling or preparation.","man, table, cake, food, indoors, kitchen, person, preparation"
4268,img/04268.png,1.0,guess which one is which? 1. transgender; 2. suicide bomber or 3. a floor lamp,train,7041,3417,3330,"['religion', 'sex']",['dehumanizing'],"['religion', 'race', 'sex']",['dehumanizing'],0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"A group of individuals are seated together on a bus, with each person appearing distinct from the others.","bus, people, group, seated, public transport"
3591,img/03591.png,1.0,"joins the democrat party to indulge in deep seated supremacist proclivities. ""helping"" minorities also loves black cock",train,7052,6133,6066,['race'],['attack_empty'],['race'],[],0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A woman with glasses and a plaid shirt is visible in the image.,"woman, glasses, plaid shirt, female, apparel"
3764,img/03764.png,1.0,"my black flag brings all the goats to the yard and they're like allah akbar and then i'll put a bomb in a car, i'd teach u but i have no arms",train,7055,5556,7,"['religion', 'race']","['dehumanizing', 'inferiority']","['nationality', 'religion', 'race', 'disability']","['inferiority', 'dehumanizing', 'inciting_violence']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,"A bearded man is in front of a plain wall, wearing casual clothes, with no visible background details.","man, beard, wall, casual clothes, no background, male, adult"
3745,img/03745.png,1.0,your order comes to $37.50 and your white privilege discount brings the total to $37.50,dev,6020,1439,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A woman is at a desk with an open laptop and a printed receipt displaying amounts and a discount, possibly indicating a payment or checkout scenario.","woman, desk, laptop, receipt, payment, checkout, discount, total amount"
5279,img/05279.png,1.0,"knowing white people , that's probably the baby father",dev,7072,6511,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A woman is positioned near a brown and white horse outdoors.,"woman, horse, brown and white, outdoors, animal, person"
1796,img/01796.png,1.0,life hack #23 how to get stoned with no weed,dev,7073,7414,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two women are depicted close together in front of a brick wall, one appearing to kiss the other.","women, brick wall, kiss, close together, front"
