id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
83427,img/83427.png,1.0,if i had $10 for every gender only got $20 in my pocket,train,7030,2619,2505
17802,img/17802.png,1.0,runs away from his shit hole of a country because of islam establishes islam and turns new country into a shit hole,train,7031,7436,7
56891,img/56891.png,1.0,"i don't always go to black peoples garage sales, but when i do, it's to get my stuff back",train,7032,6885,17
90826,img/90826.png,1.0,the first rule of deaf club.. nyou nu not nalk amout nef glub,train,7033,3392,3300
65491,img/65491.png,1.0,by allah you had better say islam is a religion of peace or i'll kill you!,train,7034,5691,318
38179,img/38179.png,1.0,i fucking hate dog shagging islamist cunts,train,7035,3683,3574
87239,img/87239.png,1.0,just try and keep me bannned nigger,train,7036,5896,690
97814,img/97814.png,1.0,"call me a hater if you want but,.... ...when is the last time you saw a photo of anyone but a muslim holding a human head?",train,7037,2204,2095
71038,img/71038.png,1.0,when all your troops are freezing in russia so you burn 6 million jews to keep them warm,train,7038,4643,1
62713,img/62713.png,1.0,"israel must be destroyed no you scumbag piece of dogshit, daughter of a syphilitic pig you will be destroyed",train,7039,5744,542
61502,img/61502.png,1.0,when you raid area 51 to find aliens but all you find are mexicans,train,7040,6041,5983
04268,img/04268.png,1.0,guess which one is which? 1. transgender; 2. suicide bomber or 3. a floor lamp,train,7041,3417,3330
43295,img/43295.png,1.0,gotta run away from those niggers,train,7042,3207,3109
40917,img/40917.png,1.0,mexicans are all killers and rapist muslims need to be kept out of the usa the pope is a stupid weakling the kkk? i'd hate to jump to conclusions,train,7043,5686,5622
94237,img/94237.png,1.0,how do you know if a black guy is well hung? you can't fit your finger between the rope and it's neck!!,train,4087,1145,4555
13679,img/13679.png,1.0,yessss muhammad fuck me like a 6 year old,train,7044,2565,1385
96415,img/96415.png,1.0,praise be to the goat i fuck in the arse.. for his name is mohammed the prophet,train,7045,6928,6813
54682,img/54682.png,1.0,this is why i don't give a shit what upsets muslims,train,7046,7138,68
43170,img/43170.png,1.0,you funny jew i kill you last,train,7047,3854,3766
14782,img/14782.png,1.0,"what do you call a mexican midget? a paragraph, because he's too short to be an essay",train,7048,1919,714
39472,img/39472.png,1.0,i'm not an islamophobe i just can't stand the cunts,train,7049,7083,6967
36027,img/36027.png,1.0,me: i promise i'll watch tv with you quietly three commercials later ...the jewish press ...will have their lying mouths shut for them!,train,7050,4277,4204
51706,img/51706.png,1.0,"only black people steal yo shit and help you look for it and be like, where you had it at last!",train,7051,2011,996
03591,img/03591.png,1.0,"joins the democrat party to indulge in deep seated supremacist proclivities. ""helping"" minorities also loves black cock",train,7052,6133,6066
91526,img/91526.png,1.0,what we did to black people is pretty fucked up most of 'em still can't even read,train,7053,3961,124
23971,img/23971.png,1.0,i say woman of color because i want to be inclusive of all but white women,train,7054,4541,4469
03764,img/03764.png,1.0,"my black flag brings all the goats to the yard and they're like allah akbar and then i'll put a bomb in a car, i'd teach u but i have no arms",train,7055,5556,7
78925,img/78925.png,1.0,trans rights? the only trans i support is the trans-atlantic slave trade,train,7056,3082,709
35971,img/35971.png,1.0,"my god will kill your god, kill all infidels, lets burn this place. islam is peaceful!!!",train,7057,5280,1441
38246,img/38246.png,1.0,islamic extremists try to exterminate judaism for centuries and no one bats an eye hitler tries to do it once and everyone loses their minds,train,7058,6499,648
49703,img/49703.png,1.0,3 jews walked into a bar kidding it was a gas chamber,train,7059,6394,608
60938,img/60938.png,1.0,straight pride! becasue the human race will go extinct otherwise,train,7060,5958,1143
17594,img/17594.png,1.0,life is like a bag of jelly beans nobody likes the black ones,train,7061,1755,1656
50739,img/50739.png,1.0,whats the difference between a scout and a jew? the scout comes back from the camp,train,7062,4456,4388
14275,img/14275.png,1.0,i have 72 nukes aimed at israel if these damn j'ws don't stop pretending to be white i will wipe israel off the fucking map,train,7063,4390,4320
83052,img/83052.png,1.0,"when your sister only bangs black guys and gets knocked up ...and you literally become ""a monkey's uncle!""",train,7064,4647,354
19372,img/19372.png,1.0,if you say these muslim protesters are violent.. they will kill you!!,train,7065,4781,1355
21345,img/21345.png,1.0,"when you re out in public, and your muslim acts up the dirty jew",train,7066,2801,2699
10423,img/10423.png,1.0,nobody wants to hang auschwitz me,train,7067,3107,674
98203,img/98203.png,1.0,when god grants you a child after 20 years of your marriage and israel bombs him few years later,train,7068,3179,3082
36947,img/36947.png,1.0,gays on social media: equality! body positivity! love love love! gays in real life: there is no place for her in our social circle,train,7069,4016,3929
16492,img/16492.png,1.0,having a bad day? you could be a siamese twin attached to a gay brother who has a date and you're the only one with an ass,train,7070,977,2733
15937,img/15937.png,1.0,i hate muslims too they take their religion too seriously pathetic weaklings,train,7071,2034,1931
08291,img/08291.png,1.0,white people is this a shooting range,dev,3540,353,1402
46971,img/46971.png,1.0,bravery at its finest,dev,4753,1264,4413
03745,img/03745.png,1.0,your order comes to $37.50 and your white privilege discount brings the total to $37.50,dev,6020,1439,1128
83745,img/83745.png,1.0,it is time.. to send these parasites back to the desert,dev,4723,1260,81
80243,img/80243.png,1.0,mississippi wind chime,dev,434,147,488
05279,img/05279.png,1.0,"knowing white people , that's probably the baby father",dev,7072,6511,293
01796,img/01796.png,1.0,life hack #23 how to get stoned with no weed,dev,7073,7414,774
53046,img/53046.png,1.0,"you've heard of elf on a shelf, now get ready for",dev,3722,1074,1206
82301,img/82301.png,1.0,cooooooooooooon!!!!,dev,2206,695,917
31752,img/31752.png,1.0,when you get to choose your own mental illness,dev,3630,1054,1283
27635,img/27635.png,1.0,dat ass ahmarbkrich*d,dev,6651,1486,7288
80597,img/80597.png,1.0,look! it says it right here! we can fuck goats!,dev,1460,475,1136
45368,img/45368.png,1.0,enough is enough children are more important than freaks,dev,6736,1489,1143
17963,img/17963.png,1.0,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,dev,723,231,1400
53968,img/53968.png,1.0,when you have an 80 point iq but it's the highest in your village,dev,2130,672,1268
10749,img/10749.png,1.0,my sense of humor is so dark it picks cotton,dev,6117,1035,659
25149,img/25149.png,1.0,if this offends you you might be lack toes intolerant,dev,7074,1039,4850
87520,img/87520.png,1.0,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!",dev,3771,1083,722
89071,img/89071.png,1.0,they don't wash their ass with water and they eat their daughters' ass,dev,7075,6951,245
09563,img/09563.png,1.0,safe sex isis style,dev,4457,1220,752
72048,img/72048.png,1.0,hurry up barack will be home soon,dev,5009,1305,1438
49826,img/49826.png,1.0,white people on cinco de mayo vs. every other day,dev,7076,6605,6498
26453,img/26453.png,1.0,"a ww2 jewish prisoner trying to escape the auchschwitz showers (1943, colorized) wwii jew escaping hitler's rath",dev,4629,1245,4143
12650,img/12650.png,1.0,which one has tranny problems?,dev,7077,5710,5643
02568,img/02568.png,1.0,whatsthe difference between heroin and i? cops think twice before shooting heroin,dev,6304,1467,46
83954,img/83954.png,1.0,head teachers given the power to ban the burqa in british schools share if you want a full ban in britain!,dev,775,259,1321
24316,img/24316.png,1.0,sharks don't attack him why? they think it's whale shit,dev,3882,1108,2135
62035,img/62035.png,1.0,thank god my ass needed a break,dev,795,269,1350
65342,img/65342.png,1.0,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn""",dev,492,168,3007
92058,img/92058.png,1.0,how black people became christians,dev,2110,667,2860
58672,img/58672.png,1.0,did you know that the chinese eat dogs savages disgusting,dev,7078,314,1087
54069,img/54069.png,1.0,when you decide to go full gas,dev,7079,1497,355
91586,img/91586.png,1.0,left the kitchen too many times,dev,6784,1491,1303
87130,img/87130.png,1.0,finally finding the right tutorial you need indian accent,dev,7080,504,1416
95640,img/95640.png,1.0,syrian rape survivor speaks out,dev,7081,2066,720
47819,img/47819.png,1.0,"oh, addiction isn't a disease because it started with a choice?? tell me more about how the chlamydia in your crotch isn't a disease, yet it started with a choice",dev,1238,412,470
59140,img/59140.png,1.0,wanna go masturbate? fuck yeah! masturbating!,dev,3201,953,963
13647,img/13647.png,1.0,she said girls run the world... so i told her get back in the kitchen,dev,4489,1228,5577
65832,img/65832.png,1.0,why love one but eat the other ? i don't get it,dev,7082,3996,3909
57621,img/57621.png,1.0,if this gets 1k likes i'll post to islam how we see muslims how muslims see us,dev,7083,3182,988
40982,img/40982.png,1.0,and just like that... this sandwich maker doubles as ironing board,dev,4755,1265,1433
43275,img/43275.png,1.0,my husband is always pushing me around... and talking behind my back,dev,1906,611,5122
12973,img/12973.png,1.0,someone added to much soap to the dishwasher again,dev,7084,420,1263
74350,img/74350.png,1.0,a head diaper is required when you have shit for brains,dev,710,235,478
02478,img/02478.png,1.0,must..resist...urge to.. kill whitey.,dev,7085,6144,1378
51607,img/51607.png,1.0,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim,dev,3494,451,2086
65403,img/65403.png,1.0,money is evil give it to us,dev,7086,6816,412
29750,img/29750.png,1.0,this cat is getting raped tonight,dev,1582,518,1081
26547,img/26547.png,1.0,that's the way allah allah i like it,dev,3747,1078,650
02143,img/02143.png,1.0,"doesnt have food, water, electricity proud of nuclear weapons",dev,7087,3115,7
68192,img/68192.png,1.0,scientist are working hard to cure them all,dev,1010,330,1319
52603,img/52603.png,1.0,feeling kinda cute might steal your shit later.. idk,dev,7088,5811,5745
05349,img/05349.png,0.0,normal day in a islamic country,dev,7089,7171,1444
06491,img/06491.png,1.0,tranny for sale,dev,4544,1235,552
74013,img/74013.png,1.0,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing",dev,7090,1782,1408
27485,img/27485.png,1.0,thats the way allah allah i like it!!!,dev,7091,1498,1445
13026,img/13026.png,1.0,under the name of multiculturalism we let terrorist into this country,dev,6402,1473,1164
17265,img/17265.png,0.0,meanwhile in baltimore,dev,7092,4479,4411
91405,img/91405.png,0.0,wears rag on her head so her brother husband doesnt want to molest her,dev,7093,6468,542
14026,img/14026.png,1.0,told girlfriend that mom is deaf so speak loud and slow told mom that girlfriend is retarded,dev,7094,3768,36
18945,img/18945.png,1.0,when you decide to go full gas,dev,7079,1497,1446
83920,img/83920.png,1.0,"just under 17 and a half years ago, 19 people were allowed into the us who should not have been all these years later, we are told that the answer to safety is to allow everyone in",dev,7095,5904,68
83497,img/83497.png,0.0,different types of radicalization,dev,7096,7110,1447
04569,img/04569.png,0.0,when is the time to eat i am hungry,dev,7097,3447,1448
39607,img/39607.png,1.0,those stupid basterds thought it was a real shower,dev,7098,1499,840
09715,img/09715.png,1.0,i started a business that sells landmines disguised as prayer mats.. ..prophets are going through the roof,dev,7099,6915,6800
01925,img/01925.png,1.0,i am not racist i just don't like brown sugar,dev,6172,1459,1279
94813,img/94813.png,0.0,thats the way allah allah i like it!!!,dev,7091,1498,6422
29437,img/29437.png,1.0,what can happen if you eat wheaties for 38 years,dev,1270,419,1181
95038,img/95038.png,0.0,when you take these pics we think about cumming in your mouth,dev,7100,7322,7191
64891,img/64891.png,1.0,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,dev,7101,1500,1659
63280,img/63280.png,1.0,so you're never going to forgive the germans because of the holocaust? same,dev,7102,5482,940
17682,img/17682.png,1.0,give them what they deserve kill them all,dev,7103,1501,1449
84510,img/84510.png,1.0,bartender: how about a nice 12 yr old? him: boy or girl?,dev,7104,1502,3118
28690,img/28690.png,0.0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,dev,7105,2638,2529
03567,img/03567.png,1.0,potato is my favorite color of the alphabet,dev,7106,1503,7111
95830,img/95830.png,1.0,face of terrorism in us,dev,1101,366,894
29873,img/29873.png,1.0,who knew that this country is full of white trash,dev,5395,1363,1094
70953,img/70953.png,1.0,"""god's chosen people"" according to the book they wrote",dev,7107,5849,1320
56124,img/56124.png,0.0,how to cook turkey in usa how to cook turkey in romania,dev,1523,500,5118
10386,img/10386.png,1.0,the book about terrorism,dev,5542,1385,1077
19530,img/19530.png,1.0,they shot the wrong gorilla,dev,7108,1504,1450
94185,img/94185.png,1.0,how a black woman can fight crime,dev,6675,1487,1404
48370,img/48370.png,1.0,72 virgins are ready to get fucked up,dev,7109,1505,6116
74058,img/74058.png,0.0,he made millions of children homeless,dev,7110,4933,1451
45062,img/45062.png,0.0,me and my kids are going to rob this country blind at the expense of the very people that voted for me. and they're going to love it. believe me! bigly!,dev,7111,2193,2088
94170,img/94170.png,0.0,when you decide to go full gas,dev,7079,1497,4267
04538,img/04538.png,0.0,"bows here, bows there, bows everywhere",dev,7112,4072,3993
83946,img/83946.png,1.0,when a white kid shoots up the school the same day you planned to bomb it,dev,3353,993,29
68127,img/68127.png,0.0,all you guys think about is dope,dev,7113,3803,3703
97453,img/97453.png,0.0,potato is my favorite color of the alphabet,dev,7106,1503,2814
39578,img/39578.png,1.0,one of the bullets they dug out of a victim from the orland gay night club shooting!,dev,6446,1477,1412
49360,img/49360.png,0.0,who wants ice cream me me me,dev,7114,1952,1452
87034,img/87034.png,0.0,you don't need a parachute to go skydiving twice you need a parachute to go skydiving twice,dev,7115,4669,4609
06123,img/06123.png,1.0,a group of men,dev,977,320,544
17028,img/17028.png,1.0,"feeling bored, let's go to a mosque",dev,3907,1113,4682
42903,img/42903.png,0.0,those stupid basterds thought it was a real shower,dev,7098,1499,2927
71680,img/71680.png,1.0,muslim strip club,dev,3179,944,1226
24135,img/24135.png,0.0,good night keep your butthole tight,dev,7116,3793,3693
32875,img/32875.png,0.0,if he wears number one he's most likely the fastes on the team,dev,7117,4906,1449
79085,img/79085.png,1.0,today we are making vegetable soup,dev,3116,934,928
61872,img/61872.png,1.0,don't be a fool it is a bomb,dev,2293,730,5681
30579,img/30579.png,0.0,white power!,dev,7118,1506,5466
62504,img/62504.png,0.0,we've taken this country! now fuck off! we're taking it back!,dev,7119,1507,6152
43810,img/43810.png,1.0,how to cook turkey in usa how to cook turkey in romania,dev,1523,500,5038
19730,img/19730.png,1.0,jamal is practicing for class sport,dev,7120,1508,1453
37420,img/37420.png,0.0,like lebanon terrorism can destroy a beautiful country,dev,7121,6947,6834
82509,img/82509.png,0.0,72 virgins are ready to get fucked up,dev,7109,1505,3944
96284,img/96284.png,1.0,welcome to melbourne,dev,2676,826,150
97068,img/97068.png,1.0,these hitler jokes are rude anne frankly i don't care,dev,7122,1916,4
03214,img/03214.png,0.0,bartender: how about a nice 12 yr old? him: boy or girl?,dev,7104,1502,4976
23810,img/23810.png,1.0,these aren't people,dev,1117,372,1009
91836,img/91836.png,1.0,one of my 5 boyfriends slept with another girl i'll never trust men again!,dev,7123,1437,1880
05126,img/05126.png,1.0,can you smell what the reich is cooking,dev,7124,1509,1454
76092,img/76092.png,0.0,everybody is afraid of gangs,dev,7125,1753,1455
64072,img/64072.png,1.0,trump said immigrants come here to steal your wife is a great example she stole my speech,dev,7126,7447,7311
91058,img/91058.png,1.0,get in loser we're invading poland,dev,668,225,219
21643,img/21643.png,0.0,haha pig man is peeing standing up,dev,7127,7444,1445
19523,img/19523.png,0.0,they see them rollin.... they hating..,dev,7128,7312,7180
32691,img/32691.png,1.0,this is how muslims celebrate new year,dev,1961,631,68
87169,img/87169.png,1.0,albanians talking photo with a porn star,dev,7129,7219,1415
92738,img/92738.png,1.0,"they are the best in basketball because they can steal, shoot and run",dev,4673,1250,2
53027,img/53027.png,0.0,putting bows on your pet,dev,2,0,3921
27195,img/27195.png,0.0,there's a reason we keep the beer in the bottom of the cooler,dev,7130,2743,2653
43910,img/43910.png,1.0,i just started a company selling landmines that look like prayer mats prophets are going through the roof,dev,547,186,5550
05213,img/05213.png,0.0,the families of the hillsborough tragedy were denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello,dev,7131,2016,1916
73945,img/73945.png,0.0,jamal is holding a gun,dev,7132,4971,1453
56207,img/56207.png,1.0,we broke up but she said we could still be cousins,dev,4527,1231,5185
68459,img/68459.png,1.0,family trip in mexico,dev,6137,1456,1280
63175,img/63175.png,0.0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles",dev,6525,1481,1751
82945,img/82945.png,0.0,be careful who you call ugly in highschool,dev,7133,1510,5991
34975,img/34975.png,0.0,what if the only reason mary got pregnant... is because god is gay and needed a surrogate,dev,7134,7423,7289
61973,img/61973.png,1.0,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.,dev,7135,2274,54
16420,img/16420.png,0.0,abnormal vs normal,dev,7136,1511,2768
73069,img/73069.png,1.0,immigration invasion learn the difference,dev,138,47,4488
47056,img/47056.png,1.0,illegal aliens are not welcome,dev,4364,1201,6606
56428,img/56428.png,0.0,if the shocker don't rock her spock her,dev,7137,2718,2618
54206,img/54206.png,0.0,you can smell disgust and hate from this photo,dev,7138,4676,1454
93172,img/93172.png,0.0,this is a terrorist,dev,7139,2071,1968
56980,img/56980.png,0.0,coffee isn't helping get the jumper cables,dev,7140,5842,5781
79615,img/79615.png,0.0,what women think men want what men really want,dev,7141,3006,2908
38047,img/38047.png,0.0,"""stupid bitch"" is not a race",dev,1258,418,165
94560,img/94560.png,1.0,and for my next class project!,dev,7142,1512,1456
96250,img/96250.png,0.0,i'm going home i'm russian,dev,7143,1513,7203
28951,img/28951.png,0.0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,dev,7144,4957,4906
27614,img/27614.png,0.0,maybe if you think before you act you'd be treated better,dev,7145,6287,1457
04857,img/04857.png,1.0,...even the dumb jews know that! trump is a racist.,dev,7146,5092,1278
79603,img/79603.png,1.0,its friday cunts lets get on the gas,dev,7147,3266,3171
26985,img/26985.png,1.0,i just heard my girlfriend is pregnant,dev,7148,1163,2099
14873,img/14873.png,1.0,human dna found in ancient goat carcass scientists believe this is first proof muhammad existed,dev,7149,5517,1218
54893,img/54893.png,0.0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",dev,1276,422,3317
48236,img/48236.png,0.0,that blood you donated could be in someone's boner right now,dev,6472,1479,5948
74908,img/74908.png,0.0,she is condemning shooting the gorilla,dev,7150,3719,1450
96472,img/96472.png,1.0,white power!,dev,7118,1506,1452
89430,img/89430.png,0.0,when you know you don't have to jackoff tonight,dev,7151,5087,5030
76921,img/76921.png,1.0,she probably asked a wrong question,dev,7152,1431,193
68409,img/68409.png,1.0,for the last time im not michelle obama,dev,7153,4780,4737
16354,img/16354.png,1.0,we've taken this country! now fuck off! we're taking it back!,dev,7119,1507,1447
69548,img/69548.png,1.0,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol",dev,7154,94,811
01456,img/01456.png,1.0,they see them rollin..... they hating..,dev,7155,6255,1451
17950,img/17950.png,0.0,"i was excoriated for a harmless ""tweet"" and ""my show"" was cancelled",dev,7156,3369,3284
76295,img/76295.png,0.0,islamic extremist planning new project,dev,7157,4335,1456
42580,img/42580.png,1.0,jack and jill went up the hill so jack could lick her candy but jack got a shock and a mouthful of cock cause jills real name was randy,dev,7158,3785,3682
96180,img/96180.png,1.0,putting bows on your pet,dev,2,0,6258
98701,img/98701.png,1.0,oh no i can't steal anymore,dev,5758,1413,1361
15243,img/15243.png,0.0,4 am. everyone is asleep perfect time to run from one end of the house to the other at full speed as loudly as possible,dev,7159,3038,2939
41058,img/41058.png,0.0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,dev,7160,1953,1172
62375,img/62375.png,1.0,im not saying i'm racist im just saying all muslims are terrorists,dev,7161,3711,3607
63507,img/63507.png,0.0,evolution from peeling bananas to busting caps,dev,7162,1514,2486
31208,img/31208.png,1.0,maybe if we weren't consistent sources of crime we'd be treated better,dev,7163,1515,1457
62319,img/62319.png,1.0,"america in 2045 ""grandpa...why didn't you stop them?!""",dev,1752,573,554
68253,img/68253.png,1.0,free blanket maybe white man not so bad after all,dev,7164,3390,3298
34687,img/34687.png,1.0,everyone is afraid of dark,dev,7165,1516,1455
34209,img/34209.png,0.0,how about a nice 12 yr old? bartender: him: boy i would love that,dev,7166,6648,6542
39827,img/39827.png,1.0,kick them out of country,dev,5766,1414,551
46920,img/46920.png,1.0,we want sharia law !! well.... go home,dev,651,219,5968
84273,img/84273.png,0.0,when you're the reason for the company safety video,dev,7167,6752,6642
39018,img/39018.png,0.0,"she said ""i want a ring"" i said ""bitch take your phone off silent!""",dev,7168,5694,5628
54780,img/54780.png,1.0,travel size coffee maker,dev,3606,1048,4674
69150,img/69150.png,1.0,"""white privilege the privilege of being called ""racist"" by other people who see nothing else about you except the color of your skin",dev,7169,6067,6004
29843,img/29843.png,0.0,the world's most wanted terrorist obama bin lying,dev,4296,1192,2671
19385,img/19385.png,0.0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,dev,7170,3960,3877
64510,img/64510.png,0.0,mohammad won the contest in putting underwear on goats,dev,7171,5582,811
47103,img/47103.png,0.0,maybe we weren't consistent sources of crime we'd be treated better,dev,7172,1515,2100
61038,img/61038.png,0.0,no wonder why the pipes are not working,dev,7173,1517,2104
71620,img/71620.png,1.0,we are returning our broken coffee maker,dev,1280,425,1005
91602,img/91602.png,0.0,upper downer,dev,5228,1336,1832
30145,img/30145.png,0.0,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police i built that",dev,7174,3499,3405
91756,img/91756.png,1.0,abnormal vs normal,dev,7136,1511,1444
63745,img/63745.png,1.0,we could destroy all of them but we let some of them survive so you know why we did it,dev,5161,1326,1430
47162,img/47162.png,1.0,what do these two have in common? they both are good at sucking they both come with a bag,dev,7175,4318,4253
59806,img/59806.png,0.0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!",dev,7176,4437,728
07135,img/07135.png,1.0,this is the greatest news manufacturing in 20th century,dev,2770,846,292
35497,img/35497.png,0.0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",dev,1276,422,3422
84362,img/84362.png,0.0,unleash the inner beast on the field,dev,7177,2646,1458
84015,img/84015.png,1.0,my irony meter just exploded,dev,5120,1321,4546
87251,img/87251.png,0.0,i love apes they are both ugly and cute,dev,7178,3767,1459
82590,img/82590.png,1.0,burning them was a great public service,dev,2302,732,1418
59738,img/59738.png,1.0,what's the difference between a refugee and e.t e.t learned english and wanted to go home,dev,7179,5789,5727
35470,img/35470.png,0.0,can you smell what the reigh is cooking,dev,7180,1509,6426
72061,img/72061.png,1.0,i like my rice crispy please,dev,919,305,278
03524,img/03524.png,1.0,terrorist can come to this country way to easy,dev,2499,785,783
86170,img/86170.png,1.0,how to keep the thefts out,dev,705,234,2196
50841,img/50841.png,0.0,give them what they deserve kill them all,dev,7103,1501,4947
46087,img/46087.png,0.0,give that man a suicide,dev,7181,4723,4679
42058,img/42058.png,0.0,for lunch vlad the impaler loved turkey,dev,7182,6609,6505
01967,img/01967.png,0.0,when you decide to stop racism by burning its symbol,dev,7183,3967,1446
54930,img/54930.png,1.0,not all muslims are isis! some are al-qaida the rest are taliban,dev,7184,5494,5453
38076,img/38076.png,1.0,"""he's a squirter"" doesn't sound as sexy when you are gay",dev,7185,4152,4066
38910,img/38910.png,1.0,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,dev,7186,5820,5760
06723,img/06723.png,1.0,the hardest part to eat in a vegetable,dev,5750,1411,1238
02157,img/02157.png,1.0,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes",dev,7187,1518,123
62948,img/62948.png,1.0,"black lives matter >""how"",""why""and ""to whom"" is unclear",dev,7188,3952,3865
21075,img/21075.png,0.0,size of a shuttle bus legroom of a pinto,dev,7189,6923,6809
73601,img/73601.png,1.0,when you are white and stole your first bike,dev,7190,1519,1460
32579,img/32579.png,0.0,come to the dark side we have weed,dev,7191,2587,2471
21567,img/21567.png,1.0,our dad is a potato farmer,dev,7192,1182,319
01765,img/01765.png,1.0,"after a girl dies, what organ in her body stays warm? my dick",dev,7193,6565,70
53172,img/53172.png,0.0,straight outta the oven step one :turn on the gas,dev,7194,5136,5066
32568,img/32568.png,1.0,america taught us how to be happy slaves the same way school teach us how to be happy employees,dev,7195,3412,3327
01742,img/01742.png,0.0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,dev,7196,4060,3977
56098,img/56098.png,1.0,"i said ""a glass of juice"".",dev,3933,1115,853
78612,img/78612.png,0.0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,dev,7197,4751,4708
34018,img/34018.png,1.0,fuck the catholics fuck the catholic church fuck the pope,dev,7198,4768,4724
53609,img/53609.png,0.0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me",dev,7199,4454,4384
89362,img/89362.png,1.0,has extra chromosome probably stole it,dev,2213,697,4681
80426,img/80426.png,1.0,a talking ape,dev,2035,647,7083
83045,img/83045.png,1.0,"so much trash, we need a garbage collector",dev,7200,339,962
61503,img/61503.png,0.0,someone else used kids to push an agenda,dev,4376,1202,667
41890,img/41890.png,1.0,house of pedophile,dev,3305,979,1068
52091,img/52091.png,1.0,"women ask for equal rights, so i give them equal lefts aswell",dev,4237,1173,637
24396,img/24396.png,1.0,"so like, why are men even gay? girls have buttholes too you know.",dev,7201,603,315
72168,img/72168.png,1.0,upper downer,dev,5228,1336,1461
85761,img/85761.png,1.0,no wonder why the pipes are not working,dev,7173,1517,1462
35719,img/35719.png,0.0,jamal is practicing for class sport,dev,7120,1508,4372
90256,img/90256.png,1.0,"whenever you feel stupid, remember there are people who throw stones at a wall! aiming for an invisible devil, told by an invisible god for an invisible heaven!",dev,7202,5512,910
20984,img/20984.png,0.0,when you are white and stole your first bike,dev,7190,1519,1713
95086,img/95086.png,1.0,novaky concentration camp these jews can claim holocaust pensions,dev,7203,4211,4138
49028,img/49028.png,0.0,i finally found my girlfriends g-spot turns out it was in her sister the whole time,dev,7204,2592,2476
18356,img/18356.png,0.0,i took a shower this morning,dev,7205,6640,840
52634,img/52634.png,0.0,the secret to a successful marriage is to keep his stomach full and his balls empty,dev,3757,1081,1902
80512,img/80512.png,1.0,"you can make jokes about anything, just not illegals that's crossing the border",dev,7206,2063,1078
62703,img/62703.png,0.0,they shot the wrong gorilla,dev,7108,1504,4080
95176,img/95176.png,0.0,notice how the kenyan skidmark has been silent about the mueller report?,dev,4573,1237,6537
27384,img/27384.png,0.0,that face you make when you're a bully and just got beat up by a girl,dev,4095,1148,4366
82437,img/82437.png,1.0,we should learn from ocean how to treat refugees,dev,1550,507,866
26943,img/26943.png,1.0,my incesters built this country!!!!,dev,7207,5619,5552
09152,img/09152.png,0.0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?""",dev,1092,364,1439
07429,img/07429.png,1.0,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,dev,7208,2898,2779
75639,img/75639.png,1.0,changing every single country it touches,dev,1489,490,1266
46812,img/46812.png,0.0,goat meat is very popular in islamic countries,dev,7209,4323,4258
63827,img/63827.png,1.0,teacher of the year for black community,dev,4884,1285,499
41276,img/41276.png,1.0,evolution from peeling bananas to busting caps,dev,7162,1514,1458
56413,img/56413.png,1.0,feeling cute might shoot a darkie later idk,dev,7210,2930,1026
69512,img/69512.png,0.0,happy birthday you sexy beast,dev,3847,1099,6253
43175,img/43175.png,1.0,when was the last time you saw so many mentally ill people on the streat,dev,2755,844,541
54129,img/54129.png,0.0,dump pipe to the ocean,dev,7211,3070,1462
23645,img/23645.png,1.0,what do they have in common? you enjoy pushing them down the stairs,dev,7212,1210,230
89425,img/89425.png,1.0,hello chocolate paradise princess i'm albert,dev,5430,1368,1253
16923,img/16923.png,1.0,do you like goat anus? smell my finger,dev,7213,5421,5367
04769,img/04769.png,1.0,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay",dev,7214,2053,269
69815,img/69815.png,1.0,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,dev,2931,885,7
